sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree,c_charge_desc,priors_count,two_year_recid
Male,22,Less than 25,African-American,0,0,0,F,arrest case no charge,3,1
Male,44,25 - 45,African-American,0,0,0,F,Felony Driving While Lic Suspd,2,0
Male,32,25 - 45,Caucasian,0,0,0,F,Felony Battery w/Prior Convict,3,0
Female,27,25 - 45,African-American,0,0,0,M,Battery,1,0
Male,52,Greater than 45,African-American,0,0,0,M,Driving Under The Influence,15,1
Male,61,Greater than 45,Caucasian,0,0,0,M,Battery,3,1
Male,69,Greater than 45,African-American,0,0,0,M,Battery,3,0
Male,51,Greater than 45,Other,0,0,0,F,Grand Theft in the 3rd Degree,2,0
Female,21,Less than 25,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,1,0
Male,31,25 - 45,Caucasian,1,0,0,M,Possess Cannabis/20 Grams Or Less,2,1
Male,19,Less than 25,African-American,0,2,0,F,Grand Theft in the 3rd Degree,3,1
Male,24,Less than 25,African-American,0,5,0,M,arrest case no charge,12,1
Male,24,Less than 25,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,3,1
Male,57,Greater than 45,Hispanic,0,0,0,F,Driving While License Revoked,3,0
Male,30,25 - 45,Caucasian,0,0,0,F,arrest case no charge,6,0
Male,43,25 - 45,African-American,0,0,0,F,Sound Articles Over 100,4,1
Male,24,Less than 25,African-American,0,0,1,F,Grand Theft in the 3rd Degree,4,0
Female,30,25 - 45,Caucasian,0,0,0,M,arrest case no charge,7,0
Male,25,25 - 45,African-American,0,0,0,F,Live on Earnings of Prostitute,5,1
Male,57,Greater than 45,Caucasian,0,0,0,M,,0,1
Female,56,Greater than 45,Caucasian,0,0,0,F,Felony DUI (level 3),1,0
Male,21,Less than 25,African-American,0,0,0,F,arrest case no charge,1,0
Male,31,25 - 45,African-American,3,0,0,F,Resist Officer w/Violence,6,1
Female,23,Less than 25,African-American,0,0,0,F,arrest case no charge,1,0
Male,30,25 - 45,African-American,1,0,2,F,Burglary Unoccupied Dwelling,15,1
Male,42,25 - 45,Other,0,0,0,M,DUI Level 0.15 Or Minor In Veh,1,0
Male,64,Greater than 45,Caucasian,0,0,0,F,Sex Offender Fail Comply W/Law,0,0
Female,21,Less than 25,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,0,1
Male,36,25 - 45,African-American,0,0,0,F,arrest case no charge,5,0
Female,50,Greater than 45,African-American,0,0,0,F,arrest case no charge,1,0
Male,23,Less than 25,African-American,0,0,0,M,Battery,0,1
Male,28,25 - 45,Native American,0,0,0,F,"Poss3,4 Methylenedioxymethcath",2,0
Female,25,25 - 45,Caucasian,0,0,0,F,Possession Of Alprazolam,5,0
Female,47,Greater than 45,African-American,0,0,0,F,Aggravated Assault W/dead Weap,1,0
Male,28,25 - 45,African-American,0,0,1,F,arrest case no charge,7,1
Male,53,Greater than 45,Hispanic,0,0,0,F,arrest case no charge,4,0
Male,54,Greater than 45,Caucasian,0,0,0,M,Battery,14,1
Male,37,25 - 45,Other,0,0,0,M,Battery,6,0
Male,25,25 - 45,Caucasian,0,0,1,M,arrest case no charge,5,1
Male,63,Greater than 45,Caucasian,0,0,0,M,Battery,0,1
Male,35,25 - 45,African-American,0,0,0,M,Assault,2,0
Male,20,Less than 25,African-American,9,0,0,F,arrest case no charge,9,1
Male,26,25 - 45,Hispanic,0,0,0,M,Battery,0,1
Male,32,25 - 45,African-American,0,0,0,F,arrest case no charge,2,0
Male,25,25 - 45,African-American,0,0,0,M,Battery,8,1
Male,33,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,29,25 - 45,African-American,0,0,0,F,arrest case no charge,7,0
Male,27,25 - 45,Hispanic,0,0,0,M,Possess Cannabis/20 Grams Or Less,2,0
Male,37,25 - 45,African-American,1,0,1,M,Disorderly Intoxication,12,1
Female,20,Less than 25,Caucasian,0,2,1,M,Battery,3,1
Male,32,25 - 45,African-American,0,0,0,F,Pos Cannabis W/Intent Sel/Del,1,1
Male,72,Greater than 45,Caucasian,0,0,0,M,Driving Under The Influence,1,0
Male,38,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Male,40,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Male,23,Less than 25,Caucasian,0,0,0,F,Burglary Conveyance Unoccup,0,0
Male,21,Less than 25,Caucasian,0,0,0,F,Poss Pyrrolidinovalerophenone,5,1
Male,27,25 - 45,Caucasian,0,0,0,F,"Poss3,4 Methylenedioxymethcath",4,1
Male,55,Greater than 45,Caucasian,0,0,0,F,Possession of Cocaine,13,1
Male,23,Less than 25,African-American,0,3,0,F,Burglary Structure Unoccup,5,1
Female,41,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,56,Greater than 45,Caucasian,0,0,0,M,Battery,1,0
Male,55,Greater than 45,Caucasian,0,0,0,M,arrest case no charge,11,0
Female,23,Less than 25,Hispanic,0,0,0,F,Possession of Cocaine,0,1
Male,28,25 - 45,African-American,0,0,0,F,"Poss3,4 Methylenedioxymethcath",3,0
Male,31,25 - 45,Other,0,0,0,F,arrest case no charge,2,1
Male,56,Greater than 45,African-American,0,0,0,M,Petit Theft,3,0
Male,53,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Male,27,25 - 45,African-American,0,0,0,F,Possession Of Methamphetamine,6,1
Male,22,Less than 25,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,0,1
Female,22,Less than 25,African-American,0,0,1,F,Grand Theft in the 3rd Degree,0,1
Male,33,25 - 45,African-American,0,0,0,M,Viol Prot Injunc Repeat Viol,7,1
Male,34,25 - 45,African-American,0,0,0,F,arrest case no charge,15,0
Male,22,Less than 25,Hispanic,0,0,0,M,Battery,0,1
Male,32,25 - 45,African-American,0,0,0,F,Possession of Cocaine,12,0
Male,47,Greater than 45,African-American,4,0,1,F,Grand Theft in the 3rd Degree,14,1
Male,24,Less than 25,Asian,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,0
Male,25,25 - 45,African-American,0,4,4,F,Grand Theft (Motor Vehicle),14,1
Male,56,Greater than 45,Caucasian,0,0,0,F,Felony Battery (Dom Strang),0,0
Male,36,25 - 45,Hispanic,0,0,0,F,Aggravated Battery,1,1
Male,28,25 - 45,African-American,0,0,0,F,Burglary Dwelling Assault/Batt,4,1
Male,20,Less than 25,African-American,2,0,0,F,Grand Theft in the 3rd Degree,2,1
Male,59,Greater than 45,Hispanic,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,0
Female,27,25 - 45,Caucasian,0,0,0,F,arrest case no charge,1,1
Female,29,25 - 45,African-American,0,0,0,F,Possession of Cocaine,11,0
Male,72,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,3,0
Female,24,Less than 25,African-American,0,0,0,M,Assault,2,1
Male,45,Greater than 45,African-American,0,0,0,F,Att Burgl Unoccupied Dwel,3,0
Male,30,25 - 45,African-American,0,0,0,M,Assault,7,1
Male,45,Greater than 45,African-American,0,0,0,M,Battery,0,0
Male,47,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Male,24,Less than 25,African-American,0,0,0,F,Burgl Dwel/Struct/Convey Armed,0,1
Male,20,Less than 25,African-American,0,0,0,M,Battery,0,1
Male,51,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,6,1
Male,34,25 - 45,African-American,0,0,0,M,Ride Tri-Rail Without Paying,2,0
Male,22,Less than 25,Hispanic,0,0,0,F,arrest case no charge,2,0
Female,49,Greater than 45,Caucasian,0,0,0,M,Viol Prot Injunc Repeat Viol,2,1
Male,41,25 - 45,Caucasian,0,0,0,F,Felony Driving While Lic Suspd,5,0
Male,49,Greater than 45,Caucasian,0,0,0,F,Resist Officer w/Violence,1,0
Male,26,25 - 45,Hispanic,0,0,0,M,Battery,0,0
Female,34,25 - 45,Caucasian,0,0,0,F,Uttering a Forged Instrument,2,1
Female,28,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,33,25 - 45,Caucasian,0,0,0,M,Driving License Suspended,2,0
Male,46,Greater than 45,African-American,0,0,0,F,Driving While License Revoked,0,0
Male,21,Less than 25,African-American,0,0,0,M,Disrupting School Function,0,0
Male,26,25 - 45,African-American,0,1,3,F,Pos Cannabis W/Intent Sel/Del,14,1
Female,28,25 - 45,Hispanic,0,0,0,M,arrest case no charge,2,0
Male,48,Greater than 45,Hispanic,0,0,0,F,arrest case no charge,1,1
Male,58,Greater than 45,African-American,0,0,0,F,Felony Petit Theft,24,1
Male,29,25 - 45,Other,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,0
Female,20,Less than 25,African-American,0,0,3,F,arrest case no charge,2,1
Male,28,25 - 45,African-American,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,1
Male,21,Less than 25,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,0,1
Male,26,25 - 45,Other,0,0,0,F,Burglary Structure Unoccup,0,0
Male,34,25 - 45,African-American,0,0,0,M,arrest case no charge,3,0
Male,32,25 - 45,African-American,2,0,0,F,Driving While License Revoked,15,1
Male,38,25 - 45,African-American,0,0,1,F,Robbery / Weapon,10,1
Male,22,Less than 25,African-American,0,0,0,F,Burglary Unoccupied Dwelling,0,0
Male,42,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,2,1
Female,57,Greater than 45,Caucasian,0,0,0,M,Disorderly Conduct,0,0
Female,56,Greater than 45,Caucasian,0,0,0,F,Resist Officer w/Violence,1,0
Male,32,25 - 45,Hispanic,0,0,0,M,Viol Prot Injunc Repeat Viol,2,1
Male,30,25 - 45,African-American,0,2,2,F,Strong Armed  Robbery,11,0
Male,29,25 - 45,African-American,0,0,0,M,Driving License Suspended,2,0
Male,46,Greater than 45,African-American,0,0,1,F,Driving While License Revoked,15,1
Male,36,25 - 45,African-American,2,0,0,F,Poss Trifluoromethylphenylpipe,5,0
Female,24,Less than 25,African-American,0,0,0,F,Felony Batt(Great Bodily Harm),0,0
Female,70,Greater than 45,African-American,0,0,0,F,arrest case no charge,1,0
Male,21,Less than 25,Hispanic,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,1
Female,45,Greater than 45,Caucasian,0,0,0,M,Battery,1,0
Female,33,25 - 45,Hispanic,0,0,0,M,Viol Prot Injunc Repeat Viol,2,0
Female,39,25 - 45,African-American,0,1,0,F,Grand Theft in the 3rd Degree,6,0
Male,25,25 - 45,Caucasian,0,1,0,F,arrest case no charge,6,0
Male,48,Greater than 45,Hispanic,0,0,0,M,DUI Level 0.15 Or Minor In Veh,1,0
Female,32,25 - 45,Caucasian,0,0,0,M,DUI Level 0.15 Or Minor In Veh,1,1
Male,46,Greater than 45,Caucasian,0,0,0,F,Cruelty Toward Child,0,0
Male,28,25 - 45,Caucasian,0,0,0,M,Battery,0,1
Male,32,25 - 45,Caucasian,0,0,0,M,DUI Level 0.15 Or Minor In Veh,1,0
Male,27,25 - 45,African-American,0,0,0,F,Grand Theft in the 3rd Degree,1,0
Male,43,25 - 45,Caucasian,0,0,0,F,Felony DUI (level 3),11,1
Male,56,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,5,1
Male,30,25 - 45,African-American,0,0,0,F,Possession of Cocaine,9,1
Male,35,25 - 45,African-American,0,4,17,F,Poss Cocaine/Intent To Del/Sel,12,0
Male,29,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,1,0
Male,54,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,8,1
Female,20,Less than 25,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Male,29,25 - 45,African-American,0,0,0,F,Felony Battery (Dom Strang),0,0
Male,28,25 - 45,Other,0,0,0,F,arrest case no charge,3,0
Male,67,Greater than 45,Asian,0,0,0,M,Battery,0,0
Female,46,Greater than 45,African-American,0,0,0,M,Driving License Suspended,1,0
Male,25,25 - 45,Other,0,0,0,F,Child Abuse,0,0
Male,24,Less than 25,African-American,0,2,1,F,arrest case no charge,8,1
Male,29,25 - 45,Other,0,0,0,F,Uttering a Forged Instrument,3,0
Male,45,Greater than 45,African-American,0,0,0,M,Carry Open/Uncov Bev In Pub,2,0
Male,31,25 - 45,African-American,0,0,0,F,arrest case no charge,5,1
Male,23,Less than 25,Caucasian,0,0,0,F,Aggravated Assault W/Dead Weap,0,1
Male,21,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,0,1
Male,61,Greater than 45,Caucasian,0,0,0,M,Driving Under The Influence,0,0
Female,51,Greater than 45,Caucasian,0,0,0,M,Battery,5,1
Male,32,25 - 45,Other,0,0,0,F,Robbery W/Firearm,1,0
Male,43,25 - 45,Caucasian,0,0,0,F,Possession of Hydrocodone,9,0
Male,32,25 - 45,Other,0,0,0,M,Battery,0,0
Male,36,25 - 45,African-American,0,0,0,F,Felony Driving While Lic Suspd,0,0
Male,58,Greater than 45,Caucasian,0,0,0,F,Felony Petit Theft,3,1
Male,32,25 - 45,African-American,0,0,0,M,Disorderly Conduct,1,0
Male,57,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,12,0
Male,37,25 - 45,African-American,0,0,0,F,Possession Of Alprazolam,2,0
Male,44,25 - 45,African-American,0,0,0,F,arrest case no charge,6,0
Male,51,Greater than 45,African-American,0,0,0,F,arrest case no charge,8,0
Male,45,Greater than 45,Hispanic,0,0,0,F,Agg Assault Law Enforc Officer,4,0
Male,28,25 - 45,Caucasian,0,0,2,M,Petit Theft,9,0
Male,45,Greater than 45,African-American,0,0,0,F,arrest case no charge,8,1
Male,48,Greater than 45,Other,0,0,0,F,arrest case no charge,1,0
Male,26,25 - 45,African-American,0,1,1,F,Driving While License Revoked,13,1
Male,34,25 - 45,Caucasian,1,0,0,F,Agg Assault W/int Com Fel Dome,9,1
Male,25,25 - 45,African-American,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,0
Male,31,25 - 45,African-American,0,0,0,M,Battery,8,1
Male,43,25 - 45,African-American,0,0,0,F,arrest case no charge,1,0
Male,30,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,50,Greater than 45,Caucasian,0,0,0,M,Driving Under The Influence,0,0
Female,31,25 - 45,African-American,0,0,0,F,Grand Theft (Motor Vehicle),2,0
Female,33,25 - 45,Caucasian,0,0,0,M,Battery,7,0
Male,32,25 - 45,African-American,0,0,0,F,False Ownership Info/Pawn Item,1,1
Female,46,Greater than 45,Caucasian,0,0,0,M,Battery,0,1
Male,22,Less than 25,Hispanic,0,0,0,F,Crimin Mischief Damage $1000+,0,0
Male,37,25 - 45,African-American,0,0,0,F,Felony Driving While Lic Suspd,8,1
Female,32,25 - 45,Caucasian,0,0,0,F,arrest case no charge,6,1
Female,23,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,2,1
Male,21,Less than 25,Caucasian,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,0
Male,22,Less than 25,Other,0,0,0,F,Grand Theft in the 3rd Degree,1,0
Male,52,Greater than 45,Other,0,0,0,F,arrest case no charge,2,0
Male,49,Greater than 45,Caucasian,0,0,0,M,Battery,2,0
Male,55,Greater than 45,Caucasian,0,0,0,F,Possession of Cocaine,3,1
Male,22,Less than 25,African-American,0,0,0,F,Uttering a Forged Instrument,0,0
Male,45,Greater than 45,Hispanic,0,0,0,F,Grand Theft (Motor Vehicle),0,0
Female,31,25 - 45,African-American,0,0,0,F,Felony Driving While Lic Suspd,7,1
Male,22,Less than 25,Caucasian,0,0,1,M,Petit Theft,0,1
Male,28,25 - 45,African-American,0,0,0,M,Possess Cannabis/20 Grams Or Less,5,0
Male,21,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,1,1
Male,37,25 - 45,Hispanic,0,0,1,M,Exposes Culpable Negligence,2,0
Male,30,25 - 45,African-American,0,2,0,F,arrest case no charge,21,1
Male,22,Less than 25,African-American,0,0,1,F,Poss Cntrft Contr Sub w/Intent,13,1
Male,35,25 - 45,African-American,0,1,0,F,Poss Pyrrolidinovalerophenone,23,1
Male,28,25 - 45,African-American,2,1,0,F,Fleeing Or Attmp Eluding A Leo,11,0
Male,24,Less than 25,African-American,0,0,0,F,Driving While License Revoked,1,0
Male,44,25 - 45,African-American,0,0,0,F,arrest case no charge,9,0
Male,25,25 - 45,Hispanic,0,0,4,F,arrest case no charge,5,0
Male,32,25 - 45,African-American,1,3,0,F,Driving While License Revoked,24,1
Male,29,25 - 45,African-American,0,0,0,F,Att Burgl Unoccupied Dwel,5,1
Female,24,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,1,0
Male,57,Greater than 45,African-American,0,0,0,F,Felony Driving While Lic Suspd,19,0
Male,21,Less than 25,Other,0,0,0,M,Prowling/Loitering,0,0
Male,28,25 - 45,Caucasian,0,0,0,F,Counterfeit Lic Plates/Sticker,0,0
Male,51,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Male,34,25 - 45,African-American,0,0,0,F,Possession of Cocaine,6,1
Male,26,25 - 45,African-American,0,0,0,M,Unlaw LicTag/Sticker Attach,0,1
Male,20,Less than 25,African-American,0,0,3,F,Possession of Butylone,0,1
Male,25,25 - 45,African-American,0,1,0,M,arrest case no charge,6,0
Male,19,Less than 25,Caucasian,0,0,0,M,Battery,0,1
Male,49,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,1,1
Male,57,Greater than 45,African-American,0,0,0,M,arrest case no charge,27,0
Female,27,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,66,Greater than 45,Caucasian,0,0,0,M,arrest case no charge,1,0
Female,25,25 - 45,African-American,0,0,0,M,arrest case no charge,4,1
Male,21,Less than 25,Caucasian,0,0,0,F,arrest case no charge,0,0
Male,45,Greater than 45,Caucasian,0,0,0,F,Possession of Cocaine,1,0
Male,38,25 - 45,African-American,0,0,0,F,Aggravated Assault,6,1
Male,37,25 - 45,African-American,2,3,0,F,Burglary With Assault/battery,24,0
Male,44,25 - 45,Caucasian,0,0,0,F,Crimin Mischief Damage $1000+,13,1
Male,64,Greater than 45,African-American,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Male,30,25 - 45,African-American,0,0,0,F,Deliver Cocaine,1,1
Male,61,Greater than 45,African-American,0,0,0,M,arrest case no charge,1,0
Male,33,25 - 45,Caucasian,0,0,0,F,Driving While License Revoked,0,0
Female,49,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,8,0
Male,23,Less than 25,African-American,0,0,0,F,Tampering With Physical Evidence,0,0
Male,33,25 - 45,African-American,0,0,0,F,Resist Officer w/Violence,14,0
Male,21,Less than 25,Caucasian,0,0,0,F,Sale/Del Cannabis At/Near Scho,0,1
Female,30,25 - 45,Caucasian,0,0,0,F,Burglary Unoccupied Dwelling,2,1
Male,26,25 - 45,Hispanic,0,0,1,M,Battery,7,0
Male,35,25 - 45,Other,0,0,0,M,Battery,3,1
Male,27,25 - 45,African-American,0,0,1,M,Possess Cannabis/20 Grams Or Less,2,0
Male,38,25 - 45,Caucasian,0,0,0,M,Battery,1,0
Male,48,Greater than 45,African-American,0,0,0,F,arrest case no charge,14,1
Male,26,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,24,Less than 25,African-American,0,1,0,F,Possession of Cocaine,4,1
Female,28,25 - 45,African-American,0,0,0,F,Possession Of Alprazolam,2,1
Female,44,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,4,1
Male,23,Less than 25,Caucasian,0,0,1,F,Poss of Firearm by Convic Felo,2,0
Female,34,25 - 45,Caucasian,0,0,0,F,arrest case no charge,1,1
Male,20,Less than 25,Caucasian,0,1,0,F,Burglary Conveyance Unoccup,1,1
Male,63,Greater than 45,Other,0,0,0,F,Felony Petit Theft,23,1
Female,36,25 - 45,African-American,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,0
Male,58,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,1,0
Male,25,25 - 45,African-American,0,0,0,F,arrest case no charge,7,1
Male,46,Greater than 45,Caucasian,0,0,0,M,arrest case no charge,5,0
Female,35,25 - 45,Caucasian,0,0,0,F,Felony Battery w/Prior Convict,4,0
Male,23,Less than 25,African-American,0,0,0,F,Burglary Unoccupied Dwelling,3,0
Male,40,25 - 45,Caucasian,0,0,0,F,Attempted Robbery  No Weapon,1,0
Male,31,25 - 45,Hispanic,0,0,0,F,Tamper With Witness/Victim/CI,3,0
Female,34,25 - 45,Hispanic,0,0,0,F,Live on Earnings of Prostitute,5,0
Male,23,Less than 25,African-American,0,0,0,M,Viol Prot Injunc Repeat Viol,3,1
Male,27,25 - 45,Caucasian,0,0,0,M,Fail Register Vehicle,0,1
Female,26,25 - 45,African-American,0,0,0,F,Burglary With Assault/battery,3,0
Male,49,Greater than 45,African-American,0,0,0,F,Felony Battery (Dom Strang),1,0
Female,47,Greater than 45,Hispanic,0,0,0,M,Battery,0,0
Female,45,Greater than 45,Native American,0,0,0,M,arrest case no charge,1,0
Male,47,Greater than 45,African-American,0,0,0,F,Att Tamper w/Physical Evidence,6,0
Male,34,25 - 45,African-American,0,0,0,F,Possession of Cannabis,7,1
Male,45,Greater than 45,Hispanic,0,0,0,M,Viol Prot Injunc Repeat Viol,1,0
Male,27,25 - 45,African-American,0,0,0,F,arrest case no charge,10,0
Female,52,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Male,26,25 - 45,African-American,0,0,0,M,Operating W/O Valid License,0,1
Male,25,25 - 45,African-American,0,0,1,F,Driving While License Revoked,9,0
Male,51,Greater than 45,African-American,0,0,0,F,arrest case no charge,1,0
Female,29,25 - 45,African-American,0,0,0,M,Refuse to Supply DNA Sample,1,0
Male,39,25 - 45,African-American,0,0,0,F,arrest case no charge,1,0
Male,46,Greater than 45,Caucasian,0,0,0,F,Stalking (Aggravated),0,0
Male,28,25 - 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,6,0
Male,57,Greater than 45,African-American,0,0,0,F,Felony Battery (Dom Strang),0,0
Male,23,Less than 25,Hispanic,0,0,0,F,Sel/Pur/Mfr/Del Control Substa,2,0
Male,34,25 - 45,African-American,0,0,0,F,Felony Petit Theft,27,1
Male,27,25 - 45,African-American,0,0,0,F,arrest case no charge,3,0
Male,25,25 - 45,African-American,0,0,1,M,Viol Injunct Domestic Violence,7,1
Male,31,25 - 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,1,1
Male,37,25 - 45,African-American,0,0,0,F,Burglary Unoccupied Dwelling,8,0
Male,51,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,0,1
Male,51,Greater than 45,Hispanic,0,0,0,M,Disorderly Conduct,3,0
Male,28,25 - 45,African-American,0,1,0,F,Resist Officer w/Violence,8,0
Male,56,Greater than 45,Caucasian,0,0,0,F,Possession of Cocaine,4,0
Male,45,Greater than 45,African-American,0,0,0,F,Att Burgl Unoccupied Dwel,15,1
Male,26,25 - 45,Caucasian,0,0,0,F,Burglary Dwelling Occupied,7,1
Male,33,25 - 45,Caucasian,0,0,0,F,Felony Battery (Dom Strang),7,1
Male,23,Less than 25,Caucasian,0,0,3,M,Battery,0,0
Male,31,25 - 45,African-American,0,0,0,M,Poss Drugs W/O A Prescription,0,0
Male,31,25 - 45,Other,0,0,0,M,Battery,0,0
Male,19,Less than 25,Hispanic,1,0,0,F,arrest case no charge,1,0
Male,32,25 - 45,Caucasian,0,0,0,F,Aggravated Assault W/o Firearm,0,0
Male,30,25 - 45,Caucasian,0,0,0,M,Driving Under The Influence,1,1
Female,48,Greater than 45,Hispanic,0,0,0,F,arrest case no charge,9,0
Male,66,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,1,0
Female,40,25 - 45,African-American,0,0,0,F,Grand Theft in the 1st Degree,0,0
